Fuel_ID,Truck_ID,Date,Litres_Consumed,Distance_Covered_KM,Fuel_Efficiency_KMPL
F00581,T012,2023-03-12,3013,7202,2.39
F00582,T012,2023-03-16,2550,6094,2.39
F00583,T012,2023-03-19,2369,5663,2.39
F00584,T012,2024-06-25,2349,5615,2.39
F00585,T012,2024-06-11,2197,5252,2.39
F00586,T012,2024-06-21,1554,3713,2.39
F00587,T012,2024-06-18,1554,3713,2.39
F00588,T012,2024-10-11,2249,5375,2.39
F00589,T012,2024-10-03,1833,4381,2.39
F00590,T012,2024-10-19,1890,4517,2.39
F00591,T012,2024-12-03,1708,4083,2.39
F00592,T012,2024-11-30,1302,3112,2.39
F00593,T012,2024-12-25,1190,2845,2.39
F00594,T012,2023-12-22,2319,5542,2.39
F00595,T012,2023-12-17,2792,6672,2.39
F00596,T012,2023-12-01,1914,4574,2.39
F00597,T012,2023-05-06,1254,2998,2.39
F00598,T012,2023-05-20,1138,2720,2.39
F00599,T012,2023-05-04,1267,3029,2.39
F00600,T012,2024-09-21,2454,5866,2.39
F00601,T012,2024-09-02,2682,6409,2.39
F00602,T012,2024-09-09,1613,3856,2.39
F00603,T012,2024-04-05,3217,7689,2.39
F00604,T012,2024-04-24,2962,7078,2.39
F00605,T012,2024-04-18,1838,4393,2.39
F00606,T012,2024-01-01,2626,6277,2.39
F00607,T012,2023-12-31,2151,5140,2.39
F00608,T012,2024-01-04,2254,5387,2.39
F00609,T012,2024-02-19,2040,4876,2.39
F00610,T012,2024-02-26,1758,4202,2.39
F00611,T012,2024-02-03,1649,3942,2.39
F00612,T012,2024-05-21,2448,5850,2.39
F00613,T012,2024-05-18,2492,5956,2.39
F00614,T012,2024-05-17,2247,5371,2.39
F00615,T012,2023-06-10,2361,5643,2.39
F00616,T012,2023-06-14,2226,5320,2.39
F00617,T012,2023-06-08,2051,4903,2.39
F00618,T012,2024-11-15,2033,4860,2.39
F00619,T012,2024-11-02,1468,3508,2.39
F00620,T012,2024-11-12,1963,4691,2.39
F00621,T012,2024-08-18,2065,4935,2.39
F00622,T012,2024-08-22,1989,4754,2.39
F00623,T012,2024-08-27,2368,5660,2.39
F00624,T012,2023-07-03,1660,3967,2.39
F00625,T012,2023-07-13,2342,5597,2.39
F00626,T012,2023-07-08,2433,5814,2.39
F00627,T012,2023-07-06,2615,6249,2.39
F00628,T012,2024-03-03,1738,4154,2.39
F00629,T012,2024-03-16,1956,4674,2.39
F00630,T012,2024-03-01,2153,5146,2.39
F00631,T012,2024-07-13,1684,4025,2.39
F00632,T012,2024-07-26,2380,5689,2.39
F00633,T012,2024-07-26,2021,4830,2.39
F00634,T012,2023-09-08,1506,3599,2.39
F00635,T012,2023-09-21,2279,5448,2.39
F00636,T012,2023-09-25,2117,5059,2.39
F00637,T012,2023-10-03,2806,6707,2.39
F00638,T012,2023-10-26,2717,6494,2.39
F00639,T012,2023-10-09,2071,4950,2.39
F00640,T012,2023-04-21,2177,5202,2.39
F00641,T012,2023-04-05,2491,5953,2.39
F00642,T012,2023-04-24,2974,7109,2.39
F00643,T013,2024-06-10,624,1922,3.08
F00644,T013,2024-06-27,743,2289,3.08
F00645,T013,2024-06-14,905,2786,3.08
F00646,T013,2024-12-03,1481,4560,3.08
F00647,T013,2024-12-16,2294,7065,3.08
F00648,T013,2024-12-09,1585,4881,3.08
F00649,T013,2023-11-16,1532,4720,3.08
F00650,T013,2023-11-27,1364,4202,3.08
F00651,T013,2023-11-18,1458,4490,3.08
F00652,T013,2023-03-04,1120,3451,3.08
F00653,T013,2023-02-28,1400,4313,3.08
F00654,T013,2023-03-01,952,2933,3.08
F00655,T013,2023-10-04,2017,6213,3.08
F00656,T013,2023-10-12,1501,4622,3.08
F00657,T013,2023-10-19,1317,4057,3.08
F00658,T013,2024-07-12,1380,4251,3.08
F00659,T013,2024-07-04,2236,6888,3.08
F00660,T013,2024-07-04,1625,5004,3.08
F00661,T013,2024-05-12,1205,3710,3.08
F00662,T013,2024-05-15,825,2542,3.08
F00663,T013,2024-05-08,1037,3195,3.08
F00664,T013,2024-10-12,2022,6228,3.08
F00665,T013,2024-10-17,1745,5376,3.08
F00666,T013,2024-09-30,1227,3779,3.08
F00667,T013,2023-07-10,1612,4966,3.08
F00668,T013,2023-07-09,1206,3714,3.08
F00669,T013,2023-07-09,1206,3714,3.08
F00670,T013,2024-03-25,1565,4819,3.08
F00671,T013,2024-03-12,1856,5716,3.08
F00672,T013,2024-03-09,2111,6501,3.08
F00673,T013,2023-06-03,1232,3795,3.08
F00674,T013,2023-06-05,1097,3378,3.08
F00675,T013,2023-06-15,1187,3656,3.08
F00676,T013,2023-01-27,1515,4665,3.08
F00677,T013,2023-01-14,1238,3813,3.08
F00678,T013,2023-01-26,1864,5741,3.08
F00679,T013,2024-01-16,1892,5826,3.08
F00680,T013,2024-01-15,2052,6321,3.08
F00681,T013,2024-01-04,2249,6926,3.08
F00682,T013,2023-05-02,2413,7433,3.08
F00683,T013,2023-05-09,2819,8684,3.08
F00684,T013,2023-05-06,2318,7139,3.08
F00685,T013,2023-02-27,1224,3769,3.08
F00686,T013,2023-02-08,1108,3412,3.08
F00687,T013,2023-02-15,1005,3095,3.08
F00688,T013,2024-04-27,2475,7622,3.08
F00689,T013,2024-04-05,2178,6707,3.08
F00690,T013,2024-04-22,2079,6402,3.08
F00691,T013,2023-09-01,1021,3144,3.08
F00692,T013,2023-09-12,1696,5225,3.08
F00693,T013,2023-09-17,1048,3229,3.08
F00694,T013,2023-12-01,2198,6769,3.08
F00695,T013,2023-12-05,1484,4572,3.08
F00696,T013,2023-12-03,1504,4632,3.08
F00697,T013,2024-08-17,649,1999,3.08
F00698,T013,2024-08-09,677,2084,3.08
F00699,T013,2024-08-22,869,2675,3.08
F00700,T013,2023-03-31,889,2738,3.08
F00701,T013,2023-04-11,1206,3715,3.08
F00702,T013,2023-04-14,1143,3520,3.08
F00703,T013,2024-11-10,1348,4153,3.08
F00704,T013,2024-11-27,1361,4193,3.08
F00705,T013,2024-11-02,1310,4036,3.08
F00706,T013,2024-02-24,1024,3154,3.08
F00707,T013,2024-02-13,1162,3579,3.08
F00708,T013,2024-02-21,1185,3650,3.08
F00709,T013,2023-08-09,1163,3583,3.08
F00710,T013,2023-08-24,1492,4594,3.08
F00711,T013,2023-08-26,1259,3878,3.08
F00712,T013,2024-09-07,687,2117,3.08
F00713,T013,2024-09-06,423,1303,3.08
F00714,T013,2024-09-09,640,1970,3.08
F00715,T014,2023-12-14,1842,5488,2.98
F00716,T014,2023-12-22,1355,4039,2.98
F00717,T014,2023-12-22,1105,3293,2.98
F00718,T014,2023-05-22,1350,4024,2.98
F00719,T014,2023-05-14,1675,4992,2.98
F00720,T014,2023-05-10,2137,6368,2.98
F00721,T014,2024-06-03,987,2940,2.98
F00722,T014,2024-06-25,1149,3424,2.98
F00723,T014,2024-06-20,1189,3544,2.98
F00724,T014,2024-08-07,1795,5348,2.98
F00725,T014,2024-08-12,1795,5348,2.98
F00726,T014,2024-08-10,1638,4881,2.98
F00727,T014,2023-10-23,1675,4992,2.98
F00728,T014,2023-10-01,2627,7827,2.98
F00729,T014,2023-10-13,2254,6718,2.98
F00730,T014,2023-10-03,1779,5300,2.98
F00731,T014,2023-08-24,1869,5569,2.98
F00732,T014,2023-08-05,1655,4932,2.98
F00733,T014,2023-08-24,2225,6630,2.98
F00734,T014,2023-08-03,1780,5304,2.98
F00735,T014,2023-02-07,1466,4370,2.98
F00736,T014,2023-02-26,1585,4724,2.98
F00737,T014,2023-02-27,2061,6142,2.98
F00738,T014,2024-02-26,2177,6487,2.98
F00739,T014,2024-02-16,1671,4980,2.98
F00740,T014,2024-02-07,2133,6356,2.98
F00741,T014,2024-05-13,2029,6046,2.98
F00742,T014,2024-05-21,2321,6918,2.98
F00743,T014,2024-05-17,2497,7441,2.98
F00744,T014,2024-05-23,1521,4534,2.98
F00745,T014,2023-07-20,1652,4923,2.98
F00746,T014,2023-07-07,1176,3504,2.98
F00747,T014,2023-07-14,1344,4005,2.98
F00748,T014,2023-06-08,1247,3717,2.98
F00749,T014,2023-06-17,1062,3165,2.98
F00750,T014,2023-06-02,1284,3827,2.98
F00751,T014,2024-04-06,1707,5087,2.98
F00752,T014,2024-04-04,1686,5023,2.98
F00753,T014,2024-04-18,2134,6359,2.98
F00754,T014,2024-02-29,1371,4085,2.98
F00755,T014,2024-03-06,1645,4902,2.98
F00756,T014,2024-03-15,2176,6485,2.98
F00757,T014,2024-01-24,1487,4432,2.98
F00758,T014,2024-01-10,1056,3147,2.98
F00759,T014,2023-12-31,1755,5230,2.98
F00760,T014,2023-09-18,1502,4476,2.98
F00761,T014,2023-09-19,1702,5073,2.98
F00762,T014,2023-09-11,1722,5132,2.98
F00763,T014,2024-07-02,1349,4021,2.98
F00764,T014,2024-07-14,1080,3217,2.98
F00765,T014,2024-07-25,1581,4710,2.98
F00766,T014,2023-04-04,1523,4538,2.98
F00767,T014,2023-04-02,1786,5321,2.98
F00768,T014,2023-04-05,2153,6416,2.98
F00769,T014,2023-03-31,1891,5634,2.98
F00770,T014,2023-03-14,1612,4803,2.98
F00771,T014,2023-03-04,1640,4886,2.98
F00772,T014,2023-03-26,1612,4803,2.98
F00773,T014,2023-01-20,754,2247,2.98
F00774,T014,2023-01-14,837,2493,2.98
F00775,T014,2023-01-16,1095,3262,2.98
F00776,T014,2024-09-13,934,2783,2.98
F00777,T014,2024-09-21,934,2783,2.98
F00778,T014,2024-09-25,985,2936,2.98
F00779,T014,2024-11-23,2024,6032,2.98
F00780,T014,2024-11-06,1372,4088,2.98
F00781,T014,2024-11-22,1606,4786,2.98
F00782,T014,2024-10-02,1279,3810,2.98
F00783,T014,2024-10-06,1459,4348,2.98
F00784,T014,2024-10-02,1579,4706,2.98
F00785,T014,2023-11-07,1267,3775,2.98
F00786,T014,2023-11-12,1206,3594,2.98
F00787,T014,2023-11-20,1230,3666,2.98
F00788,T014,2024-12-19,974,2904,2.98
F00789,T014,2024-12-14,743,2214,2.98
F00790,T014,2024-12-15,974,2904,2.98
F00791,T016,2023-01-14,2805,7460,2.66
F00792,T016,2023-01-13,3097,8238,2.66
F00793,T016,2023-01-19,2000,5319,2.66
F00794,T016,2024-03-22,1896,5043,2.66
F00795,T016,2024-03-08,2257,6004,2.66
F00796,T016,2024-03-17,1693,4503,2.66
F00797,T016,2024-03-18,2415,6424,2.66
F00798,T016,2023-08-22,1544,4108,2.66
F00799,T016,2023-08-21,1366,3633,2.66
F00800,T016,2023-08-22,1805,4800,2.66
F00801,T016,2024-12-11,1834,4879,2.66
F00802,T016,2024-12-13,2698,7178,2.66
F00803,T016,2024-12-13,2509,6674,2.66
F00804,T016,2024-12-07,1876,4991,2.66
F00805,T016,2023-11-17,1952,5193,2.66
F00806,T016,2023-11-19,1876,4991,2.66
F00807,T016,2023-11-27,2198,5848,2.66
F00808,T016,2023-11-03,1459,3882,2.66
F00809,T016,2024-07-08,2201,5855,2.66
F00810,T016,2024-07-01,1682,4474,2.66
F00811,T016,2024-07-22,1950,5188,2.66
F00812,T016,2024-07-13,1950,5188,2.66
F00813,T016,2024-07-04,2219,5902,2.66
F00814,T016,2024-05-11,1488,3958,2.66
F00815,T016,2024-05-24,2232,5937,2.66
F00816,T016,2024-05-02,1718,4571,2.66
F00817,T016,2024-05-14,1594,4241,2.66
F00818,T016,2024-07-31,2556,6798,2.66
F00819,T016,2024-08-21,2126,5655,2.66
F00820,T016,2024-08-22,1786,4752,2.66
F00821,T016,2023-02-02,1343,3573,2.66
F00822,T016,2023-02-17,2071,5510,2.66
F00823,T016,2023-02-25,1894,5037,2.66
F00824,T016,2023-12-26,1468,3904,2.66
F00825,T016,2023-12-25,2312,6150,2.66
F00826,T016,2023-12-23,2111,5615,2.66
F00827,T016,2023-12-07,2493,6632,2.66
F00828,T016,2023-05-09,1806,4805,2.66
F00829,T016,2023-05-14,1630,4335,2.66
F00830,T016,2023-05-27,1944,5171,2.66
F00831,T016,2023-10-04,1904,5065,2.66
F00832,T016,2023-10-02,1409,3748,2.66
F00833,T016,2023-09-30,2285,6078,2.66
F00834,T016,2023-03-21,3229,8589,2.66
F00835,T016,2023-03-11,2640,7022,2.66
F00836,T016,2023-03-08,2076,5522,2.66
F00837,T016,2024-04-11,936,2489,2.66
F00838,T016,2024-04-15,825,2194,2.66
F00839,T016,2024-04-19,1093,2908,2.66
F00840,T016,2024-11-07,2577,6854,2.66
F00841,T016,2024-11-24,2441,6493,2.66
F00842,T016,2024-11-23,2916,7756,2.66
F00843,T016,2024-01-26,1735,4614,2.66
F00844,T016,2024-01-20,1600,4255,2.66
F00845,T016,2024-01-17,1715,4562,2.66
F00846,T016,2024-01-20,1715,4562,2.66
F00847,T016,2024-09-15,1270,3379,2.66
F00848,T016,2024-09-26,2001,5323,2.66
F00849,T016,2024-09-06,1618,4305,2.66
F00850,T016,2023-09-05,1533,4078,2.66
F00851,T016,2023-09-18,2161,5747,2.66
F00852,T016,2023-09-21,1882,5005,2.66
F00853,T016,2023-05-31,2720,7236,2.66
F00854,T016,2023-06-21,1619,4306,2.66
F00855,T016,2023-06-21,2473,6578,2.66
F00856,T016,2024-02-17,1578,4198,2.66
F00857,T016,2024-02-07,1623,4317,2.66
F00858,T016,2024-02-13,1653,4396,2.66
F00859,T016,2024-10-09,1635,4348,2.66
F00860,T016,2024-10-12,1526,4058,2.66
F00861,T016,2024-10-16,1771,4710,2.66
F00862,T016,2024-06-24,1083,2882,2.66
F00863,T016,2024-06-27,1352,3595,2.66
F00864,T016,2024-06-07,1412,3756,2.66
F00865,T016,2023-04-15,1581,4205,2.66
F00866,T016,2023-04-11,2334,6209,2.66
F00867,T016,2023-04-04,1838,4889,2.66
F00868,T016,2023-07-27,1652,4394,2.66
F00869,T016,2023-07-20,2638,7018,2.66
F00870,T016,2023-07-23,2111,5614,2.66
F00871,T017,2024-12-14,1514,3709,2.45
F00872,T017,2024-12-03,2219,5437,2.45
F00873,T017,2024-12-06,1549,3794,2.45
F00874,T017,2024-03-13,2339,5730,2.45
F00875,T017,2024-03-14,2292,5615,2.45
F00876,T017,2024-03-17,2740,6714,2.45
F00877,T017,2024-03-03,2929,7177,2.45
F00878,T017,2023-11-01,2479,6074,2.45
F00879,T017,2023-11-22,2106,5160,2.45
F00880,T017,2023-11-27,2720,6665,2.45
F00881,T017,2024-10-20,2145,5256,2.45
F00882,T017,2024-10-02,2022,4954,2.45
F00883,T017,2024-10-14,2589,6343,2.45
F00884,T017,2023-04-14,2247,5505,2.45
F00885,T017,2023-04-05,2465,6040,2.45
F00886,T017,2023-04-17,2487,6093,2.45
F00887,T017,2023-04-20,2814,6895,2.45
F00888,T017,2024-08-14,982,2405,2.45
F00889,T017,2024-08-13,1433,3510,2.45
F00890,T017,2024-08-27,1388,3400,2.45
F00891,T017,2024-02-16,2235,5475,2.45
F00892,T017,2024-02-26,2498,6119,2.45
F00893,T017,2024-02-01,2278,5582,2.45
F00894,T017,2024-02-05,2739,6710,2.45
F00895,T017,2024-09-17,1722,4220,2.45
F00896,T017,2024-09-05,1778,4355,2.45
F00897,T017,2024-09-08,1301,3187,2.45
F00898,T017,2023-10-14,3071,7524,2.45
F00899,T017,2023-10-15,3023,7406,2.45
F00900,T017,2023-10-17,1895,4643,2.45
F00901,T017,2023-10-02,2447,5995,2.45
F00902,T017,2023-12-07,2097,5137,2.45
F00903,T017,2023-12-13,1978,4845,2.45
F00904,T017,2023-12-22,2216,5430,2.45
F00905,T017,2022-12-31,2503,6132,2.45
F00906,T017,2022-12-31,1832,4489,2.45
F00907,T017,2023-01-20,2219,5437,2.45
F00908,T017,2024-07-21,2613,6401,2.45
F00909,T017,2024-07-13,2754,6747,2.45
F00910,T017,2024-07-12,2142,5248,2.45
F00911,T017,2024-07-01,2166,5306,2.45
F00912,T017,2024-11-14,1769,4335,2.45
F00913,T017,2024-11-08,2028,4968,2.45
F00914,T017,2024-11-09,1789,4384,2.45
F00915,T017,2024-05-16,1737,4256,2.45
F00916,T017,2024-05-02,2571,6298,2.45
F00917,T017,2024-05-15,2501,6128,2.45
F00918,T017,2024-05-24,2362,5788,2.45
F00919,T017,2024-05-01,2270,5561,2.45
F00920,T017,2023-05-23,2280,5586,2.45
F00921,T017,2023-05-26,1679,4114,2.45
F00922,T017,2023-05-03,2508,6145,2.45
F00923,T017,2023-05-05,1949,4774,2.45
F00924,T017,2024-06-12,2889,7077,2.45
F00925,T017,2024-05-31,2720,6665,2.45
F00926,T017,2024-06-25,3590,8795,2.45
F00927,T017,2023-06-04,2551,6250,2.45
F00928,T017,2023-06-26,2222,5443,2.45
F00929,T017,2023-06-18,2530,6199,2.45
F00930,T017,2024-04-04,1580,3872,2.45
F00931,T017,2024-03-31,2046,5013,2.45
F00932,T017,2024-04-17,1398,3424,2.45
F00933,T017,2023-08-08,1700,4166,2.45
F00934,T017,2023-08-09,1369,3354,2.45
F00935,T017,2023-08-01,1412,3460,2.45
F00936,T017,2024-01-03,1944,4764,2.45
F00937,T017,2024-01-27,1411,3456,2.45
F00938,T017,2024-01-26,2002,4904,2.45
F00939,T017,2023-07-13,1908,4674,2.45
F00940,T017,2023-07-18,1657,4060,2.45
F00941,T017,2023-07-07,2274,5571,2.45
F00942,T017,2023-03-10,1137,2785,2.45
F00943,T017,2023-03-25,1053,2580,2.45
F00944,T017,2023-03-11,1233,3020,2.45
F00945,T017,2023-09-23,1150,2817,2.45
F00946,T017,2023-09-06,1401,3433,2.45
F00947,T017,2023-09-25,1377,3374,2.45
F00948,T017,2023-02-17,1656,4057,2.45
F00949,T017,2023-02-16,2236,5477,2.45
F00950,T017,2023-02-14,2649,6491,2.45
F00951,T018,2024-08-15,1534,4726,3.08
F00952,T018,2024-08-12,896,2760,3.08
F00953,T018,2024-08-01,1424,4386,3.08
F00954,T018,2023-11-24,1110,3418,3.08
F00955,T018,2023-11-03,1398,4305,3.08
F00956,T018,2023-11-21,1082,3334,3.08
F00957,T018,2023-01-31,1563,4815,3.08
F00958,T018,2023-02-16,1465,4511,3.08
F00959,T018,2023-02-21,2041,6285,3.08
F00960,T018,2024-12-20,2588,7972,3.08
F00961,T018,2024-12-08,1649,5079,3.08
F00962,T018,2024-12-02,2463,7586,3.08
F00963,T018,2024-12-02,2651,8165,3.08
F00964,T018,2024-10-05,1896,5841,3.08
F00965,T018,2024-10-22,1393,4291,3.08
F00966,T018,2024-10-27,2014,6203,3.08
F00967,T018,2023-01-16,1662,5120,3.08
F00968,T018,2023-01-10,1175,3620,3.08
F00969,T018,2023-01-24,1713,5275,3.08
F00970,T018,2024-02-10,1819,5601,3.08
F00971,T018,2024-02-25,2078,6401,3.08
F00972,T018,2024-02-02,1521,4686,3.08
F00973,T018,2024-04-08,1969,6064,3.08
F00974,T018,2024-04-22,1775,5466,3.08
F00975,T018,2024-04-01,3160,9733,3.08
F00976,T018,2023-03-14,1465,4512,3.08
F00977,T018,2023-03-12,1113,3429,3.08
F00978,T018,2023-03-18,1772,5459,3.08
F00979,T018,2023-10-20,2220,6839,3.08
F00980,T018,2023-10-23,2335,7193,3.08
F00981,T018,2023-10-12,2048,6308,3.08
F00982,T018,2023-06-10,1392,4287,3.08
F00983,T018,2023-06-19,1532,4719,3.08
F00984,T018,2023-06-03,894,2753,3.08
F00985,T018,2024-06-14,1613,4967,3.08
F00986,T018,2024-06-23,1125,3466,3.08
F00987,T018,2024-06-16,1525,4698,3.08
F00988,T018,2024-03-10,1375,4235,3.08
F00989,T018,2024-03-14,1342,4133,3.08
F00990,T018,2024-03-09,1607,4949,3.08
F00991,T018,2024-03-24,1458,4490,3.08
F00992,T018,2023-04-26,595,1834,3.08
F00993,T018,2023-04-21,817,2516,3.08
F00994,T018,2023-04-20,1098,3381,3.08
F00995,T018,2024-05-08,1660,5113,3.08
F00996,T018,2024-05-15,1623,4999,3.08
F00997,T018,2024-05-04,1918,5908,3.08
F00998,T018,2023-09-02,1564,4817,3.08
F00999,T018,2023-09-22,1412,4349,3.08
F01000,T018,2023-09-13,1184,3648,3.08
F01001,T018,2024-11-01,2084,6419,3.08
F01002,T018,2024-10-31,2242,6904,3.08
F01003,T018,2024-11-03,1279,3938,3.08
F01004,T018,2024-11-25,1436,4423,3.08
F01005,T018,2024-11-15,1594,4909,3.08
F01006,T018,2023-08-15,990,3049,3.08
F01007,T018,2023-08-11,1087,3349,3.08
F01008,T018,2023-08-20,1171,3607,3.08
F01009,T018,2024-01-19,1622,4997,3.08
F01010,T018,2024-01-04,2356,7256,3.08
F01011,T018,2024-01-08,1778,5476,3.08
F01012,T018,2023-05-16,2358,7262,3.08
F01013,T018,2023-05-23,2087,6427,3.08
F01014,T018,2023-05-02,2713,8355,3.08
F01015,T018,2024-09-02,1764,5432,3.08
F01016,T018,2024-09-18,1712,5272,3.08
F01017,T018,2024-09-13,2179,6710,3.08
F01018,T018,2024-09-16,1798,5539,3.08
F01019,T018,2024-07-12,1811,5579,3.08
F01020,T018,2024-07-08,1829,5633,3.08
F01021,T018,2024-07-15,2125,6544,3.08
F01022,T018,2023-06-30,1112,3424,3.08
F01023,T018,2023-07-22,1112,3424,3.08
F01024,T018,2023-07-10,1785,5497,3.08
F01025,T018,2023-12-12,1462,4503,3.08
F01026,T018,2023-12-18,1391,4283,3.08
F01027,T018,2023-12-27,1521,4686,3.08
F01028,T024,2023-03-05,1006,3422,3.4
F01029,T024,2023-03-06,1559,5301,3.4
F01030,T024,2023-03-19,1318,4482,3.4
F01031,T024,2024-11-18,678,2306,3.4
F01032,T024,2024-11-22,641,2181,3.4
F01033,T024,2024-11-05,664,2256,3.4
F01034,T024,2024-04-06,1093,3717,3.4
F01035,T024,2024-04-13,1319,4483,3.4
F01036,T024,2024-04-27,992,3372,3.4
F01037,T024,2023-01-20,1103,3749,3.4
F01038,T024,2023-01-08,777,2642,3.4
F01039,T024,2023-01-25,809,2749,3.4
F01040,T024,2024-07-27,884,3004,3.4
F01041,T024,2024-07-17,741,2521,3.4
F01042,T024,2024-07-21,970,3299,3.4
F01043,T024,2023-09-12,862,2932,3.4
F01044,T024,2023-09-21,840,2856,3.4
F01045,T024,2023-09-20,1266,4303,3.4
F01046,T024,2023-06-30,1697,5771,3.4
F01047,T024,2023-07-03,2201,7484,3.4
F01048,T024,2023-07-02,2220,7547,3.4
F01049,T024,2023-02-23,1425,4845,3.4
F01050,T024,2023-02-12,1517,5157,3.4
F01051,T024,2023-02-26,1373,4668,3.4
F01052,T024,2024-06-13,1413,4803,3.4
F01053,T024,2024-06-19,1374,4671,3.4
F01054,T024,2024-05-31,946,3217,3.4
F01055,T024,2023-08-14,1535,5219,3.4
F01056,T024,2023-08-27,1560,5304,3.4
F01057,T024,2023-08-13,1273,4328,3.4
F01058,T024,2024-05-21,1832,6230,3.4
F01059,T024,2024-05-19,1939,6593,3.4
F01060,T024,2024-05-24,1160,3945,3.4
F01061,T024,2023-05-18,709,2409,3.4
F01062,T024,2023-05-05,799,2715,3.4
F01063,T024,2023-05-19,819,2783,3.4
F01064,T024,2023-10-08,886,3011,3.4
F01065,T024,2023-10-20,1191,4051,3.4
F01066,T024,2023-10-04,984,3345,3.4
F01067,T024,2023-12-20,881,2994,3.4
F01068,T024,2023-12-10,913,3105,3.4
F01069,T024,2023-12-08,938,3189,3.4
F01070,T024,2024-01-18,1318,4482,3.4
F01071,T024,2024-01-21,1417,4817,3.4
F01072,T024,2024-01-13,973,3309,3.4
F01073,T024,2024-10-25,1546,5256,3.4
F01074,T024,2024-10-14,1197,4069,3.4
F01075,T024,2024-10-05,1662,5652,3.4
F01076,T024,2024-09-02,1505,5116,3.4
F01077,T024,2024-09-26,1624,5523,3.4
F01078,T024,2024-09-11,1691,5750,3.4
F01079,T024,2024-12-11,856,2911,3.4
F01080,T024,2024-12-18,778,2646,3.4
F01081,T024,2024-12-04,1167,3969,3.4
F01082,T024,2023-06-12,1269,4313,3.4
F01083,T024,2023-06-22,1404,4772,3.4
F01084,T024,2023-06-17,1700,5781,3.4
F01085,T024,2024-03-23,853,2900,3.4
F01086,T024,2024-03-17,925,3145,3.4
F01087,T024,2024-02-29,1081,3677,3.4
F01088,T024,2023-11-02,1126,3827,3.4
F01089,T024,2023-11-20,1600,5441,3.4
F01090,T024,2023-11-05,1017,3459,3.4
F01091,T024,2024-08-02,1510,5135,3.4
F01092,T024,2024-08-15,1116,3793,3.4
F01093,T024,2024-08-11,1007,3423,3.4
F01094,T024,2024-08-07,1388,4718,3.4
F01095,T024,2023-04-22,1325,4506,3.4
F01096,T024,2023-04-26,1336,4541,3.4
F01097,T024,2023-04-13,1054,3583,3.4
F01098,T024,2024-02-02,1373,4668,3.4
F01099,T024,2024-02-20,2036,6922,3.4
F01100,T024,2024-02-11,1247,4239,3.4
F01101,T027,2023-07-24,1790,5514,3.08
F01102,T027,2023-07-15,1848,5693,3.08
F01103,T027,2023-07-11,2004,6173,3.08
F01104,T027,2023-12-25,2237,6890,3.08
F01105,T027,2023-12-03,1858,5724,3.08
F01106,T027,2023-12-11,1273,3922,3.08
F01107,T027,2023-04-26,1558,4799,3.08
F01108,T027,2023-04-09,1703,5245,3.08
F01109,T027,2023-04-02,2047,6305,3.08
F01110,T027,2023-02-09,1535,4727,3.08
F01111,T027,2023-02-14,1589,4894,3.08
F01112,T027,2023-02-12,1878,5784,3.08
F01113,T027,2024-08-01,1015,3127,3.08
F01114,T027,2024-08-15,1030,3171,3.08
F01115,T027,2024-08-26,1262,3886,3.08
F01116,T027,2024-08-09,1102,3395,3.08
F01117,T027,2024-05-31,1659,5109,3.08
F01118,T027,2024-06-18,2212,6812,3.08
F01119,T027,2024-06-13,1769,5450,3.08
F01120,T027,2024-04-02,1261,3885,3.08
F01121,T027,2024-03-31,1677,5166,3.08
F01122,T027,2024-04-08,1014,3124,3.08
F01123,T027,2024-02-04,1127,3470,3.08
F01124,T027,2024-02-26,986,3036,3.08
F01125,T027,2024-02-17,1165,3588,3.08
F01126,T027,2023-01-02,1733,5337,3.08
F01127,T027,2023-01-24,1031,3176,3.08
F01128,T027,2023-01-23,1332,4102,3.08
F01129,T027,2024-09-13,979,3016,3.08
F01130,T027,2024-09-03,1264,3894,3.08
F01131,T027,2024-09-12,1289,3970,3.08
F01132,T027,2024-05-04,1216,3745,3.08
F01133,T027,2024-05-04,1126,3468,3.08
F01134,T027,2024-05-27,1636,5039,3.08
F01135,T027,2023-11-19,1953,6015,3.08
F01136,T027,2023-11-02,2119,6526,3.08
F01137,T027,2023-11-03,1677,5164,3.08
F01138,T027,2023-11-27,2137,6583,3.08
F01139,T027,2023-03-24,2557,7877,3.08
F01140,T027,2023-03-17,2230,6867,3.08
F01141,T027,2023-03-21,2776,8550,3.08
F01142,T027,2024-03-04,1652,5089,3.08
F01143,T027,2024-03-23,1791,5517,3.08
F01144,T027,2024-03-04,1861,5732,3.08
F01145,T027,2024-10-02,2527,7783,3.08
F01146,T027,2024-10-04,2587,7967,3.08
F01147,T027,2024-10-23,2189,6742,3.08
F01148,T027,2024-11-19,1796,5532,3.08
F01149,T027,2024-11-21,2458,7570,3.08
F01150,T027,2024-11-24,1380,4251,3.08
F01151,T027,2024-07-12,1349,4155,3.08
F01152,T027,2024-07-10,1475,4543,3.08
F01153,T027,2024-07-23,1547,4765,3.08
F01154,T027,2023-08-19,1936,5962,3.08
F01155,T027,2023-08-09,1374,4233,3.08
F01156,T027,2023-08-19,2149,6618,3.08
F01157,T027,2023-09-06,1229,3786,3.08
F01158,T027,2023-09-10,1314,4047,3.08
F01159,T027,2023-09-16,1427,4395,3.08
F01160,T027,2023-06-11,1362,4196,3.08
F01161,T027,2023-06-02,1065,3281,3.08
F01162,T027,2023-06-07,1486,4578,3.08
F01163,T027,2023-10-23,2428,7478,3.08
